DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2018-05-09 00:00:00.000000000,2018-05-09,20180509000000,20180509,2018,02,05,19,2018,02,09,00,00,00,20182,201805,201819,2018,2,5,19,2018,2,9,0,0,0,0,20180509000000,20180509000000.0000000
2018-05-10 00:00:00.000000000,2018-05-10,20180510000000,20180510,2018,02,05,19,2018,03,10,00,00,00,20182,201805,201819,2018,2,5,19,2018,3,10,0,0,0,0,20180510000000,20180510000000.0000000
2018-05-11 00:00:00.000000000,2018-05-11,20180511000000,20180511,2018,02,05,19,2018,04,11,00,00,00,20182,201805,201819,2018,2,5,19,2018,4,11,0,0,0,0,20180511000000,20180511000000.0000000
2018-05-12 00:00:00.000000000,2018-05-12,20180512000000,20180512,2018,02,05,19,2018,05,12,00,00,00,20182,201805,201819,2018,2,5,19,2018,5,12,0,0,0,0,20180512000000,20180512000000.0000000
2018-05-13 00:00:00.000000000,2018-05-13,20180513000000,20180513,2018,02,05,20,2018,06,13,00,00,00,20182,201805,201820,2018,2,5,20,2018,6,13,0,0,0,0,20180513000000,20180513000000.0000000
2018-05-14 00:00:00.000000000,2018-05-14,20180514000000,20180514,2018,02,05,20,2018,00,14,00,00,00,20182,201805,201820,2018,2,5,20,2018,0,14,0,0,0,0,20180514000000,20180514000000.0000000
2018-05-15 00:00:00.000000000,2018-05-15,20180515000000,20180515,2018,02,05,20,2018,01,15,00,00,00,20182,201805,201820,2018,2,5,20,2018,1,15,0,0,0,0,20180515000000,20180515000000.0000000
2018-05-16 00:00:00.000000000,2018-05-16,20180516000000,20180516,2018,02,05,20,2018,02,16,00,00,00,20182,201805,201820,2018,2,5,20,2018,2,16,0,0,0,0,20180516000000,20180516000000.0000000
2018-05-17 00:00:00.000000000,2018-05-17,20180517000000,20180517,2018,02,05,20,2018,03,17,00,00,00,20182,201805,201820,2018,2,5,20,2018,3,17,0,0,0,0,20180517000000,20180517000000.0000000
2018-05-18 00:00:00.000000000,2018-05-18,20180518000000,20180518,2018,02,05,20,2018,04,18,00,00,00,20182,201805,201820,2018,2,5,20,2018,4,18,0,0,0,0,20180518000000,20180518000000.0000000
2018-05-19 00:00:00.000000000,2018-05-19,20180519000000,20180519,2018,02,05,20,2018,05,19,00,00,00,20182,201805,201820,2018,2,5,20,2018,5,19,0,0,0,0,20180519000000,20180519000000.0000000
2018-05-20 00:00:00.000000000,2018-05-20,20180520000000,20180520,2018,02,05,21,2018,06,20,00,00,00,20182,201805,201821,2018,2,5,21,2018,6,20,0,0,0,0,20180520000000,20180520000000.0000000
2018-05-21 00:00:00.000000000,2018-05-21,20180521000000,20180521,2018,02,05,21,2018,00,21,00,00,00,20182,201805,201821,2018,2,5,21,2018,0,21,0,0,0,0,20180521000000,20180521000000.0000000
2018-05-22 00:00:00.000000000,2018-05-22,20180522000000,20180522,2018,02,05,21,2018,01,22,00,00,00,20182,201805,201821,2018,2,5,21,2018,1,22,0,0,0,0,20180522000000,20180522000000.0000000
2018-05-23 00:00:00.000000000,2018-05-23,20180523000000,20180523,2018,02,05,21,2018,02,23,00,00,00,20182,201805,201821,2018,2,5,21,2018,2,23,0,0,0,0,20180523000000,20180523000000.0000000
2018-05-24 00:00:00.000000000,2018-05-24,20180524000000,20180524,2018,02,05,21,2018,03,24,00,00,00,20182,201805,201821,2018,2,5,21,2018,3,24,0,0,0,0,20180524000000,20180524000000.0000000
2018-05-25 00:00:00.000000000,2018-05-25,20180525000000,20180525,2018,02,05,21,2018,04,25,00,00,00,20182,201805,201821,2018,2,5,21,2018,4,25,0,0,0,0,20180525000000,20180525000000.0000000
2018-05-26 00:00:00.000000000,2018-05-26,20180526000000,20180526,2018,02,05,21,2018,05,26,00,00,00,20182,201805,201821,2018,2,5,21,2018,5,26,0,0,0,0,20180526000000,20180526000000.0000000
2018-05-27 00:00:00.000000000,2018-05-27,20180527000000,20180527,2018,02,05,22,2018,06,27,00,00,00,20182,201805,201822,2018,2,5,22,2018,6,27,0,0,0,0,20180527000000,20180527000000.0000000
2018-05-28 00:00:00.000000000,2018-05-28,20180528000000,20180528,2018,02,05,22,2018,00,28,00,00,00,20182,201805,201822,2018,2,5,22,2018,0,28,0,0,0,0,20180528000000,20180528000000.0000000
2018-05-29 00:00:00.000000000,2018-05-29,20180529000000,20180529,2018,02,05,22,2018,01,29,00,00,00,20182,201805,201822,2018,2,5,22,2018,1,29,0,0,0,0,20180529000000,20180529000000.0000000
2018-05-30 00:00:00.000000000,2018-05-30,20180530000000,20180530,2018,02,05,22,2018,02,30,00,00,00,20182,201805,201822,2018,2,5,22,2018,2,30,0,0,0,0,20180530000000,20180530000000.0000000
2018-05-31 00:00:00.000000000,2018-05-31,20180531000000,20180531,2018,02,05,22,2018,03,31,00,00,00,20182,201805,201822,2018,2,5,22,2018,3,31,0,0,0,1,20180531000000,20180531000000.0000000
2018-06-01 00:00:00.000000000,2018-06-01,20180601000000,20180601,2018,02,06,22,2018,04,01,00,00,00,20182,201806,201822,2018,2,6,22,2018,4,1,0,0,0,0,20180601000000,20180601000000.0000000
2018-06-02 00:00:00.000000000,2018-06-02,20180602000000,20180602,2018,02,06,22,2018,05,02,00,00,00,20182,201806,201822,2018,2,6,22,2018,5,2,0,0,0,0,20180602000000,20180602000000.0000000
2018-06-03 00:00:00.000000000,2018-06-03,20180603000000,20180603,2018,02,06,23,2018,06,03,00,00,00,20182,201806,201823,2018,2,6,23,2018,6,3,0,0,0,0,20180603000000,20180603000000.0000000
2018-06-04 00:00:00.000000000,2018-06-04,20180604000000,20180604,2018,02,06,23,2018,00,04,00,00,00,20182,201806,201823,2018,2,6,23,2018,0,4,0,0,0,0,20180604000000,20180604000000.0000000
2018-06-05 00:00:00.000000000,2018-06-05,20180605000000,20180605,2018,02,06,23,2018,01,05,00,00,00,20182,201806,201823,2018,2,6,23,2018,1,5,0,0,0,0,20180605000000,20180605000000.0000000
2018-06-06 00:00:00.000000000,2018-06-06,20180606000000,20180606,2018,02,06,23,2018,02,06,00,00,00,20182,201806,201823,2018,2,6,23,2018,2,6,0,0,0,0,20180606000000,20180606000000.0000000
2018-06-07 00:00:00.000000000,2018-06-07,20180607000000,20180607,2018,02,06,23,2018,03,07,00,00,00,20182,201806,201823,2018,2,6,23,2018,3,7,0,0,0,0,20180607000000,20180607000000.0000000
2018-06-08 00:00:00.000000000,2018-06-08,20180608000000,20180608,2018,02,06,23,2018,04,08,00,00,00,20182,201806,201823,2018,2,6,23,2018,4,8,0,0,0,0,20180608000000,20180608000000.0000000
2018-06-09 00:00:00.000000000,2018-06-09,20180609000000,20180609,2018,02,06,23,2018,05,09,00,00,00,20182,201806,201823,2018,2,6,23,2018,5,9,0,0,0,0,20180609000000,20180609000000.0000000
2018-06-10 00:00:00.000000000,2018-06-10,20180610000000,20180610,2018,02,06,24,2018,06,10,00,00,00,20182,201806,201824,2018,2,6,24,2018,6,10,0,0,0,0,20180610000000,20180610000000.0000000
2018-06-11 00:00:00.000000000,2018-06-11,20180611000000,20180611,2018,02,06,24,2018,00,11,00,00,00,20182,201806,201824,2018,2,6,24,2018,0,11,0,0,0,0,20180611000000,20180611000000.0000000
2018-06-12 00:00:00.000000000,2018-06-12,20180612000000,20180612,2018,02,06,24,2018,01,12,00,00,00,20182,201806,201824,2018,2,6,24,2018,1,12,0,0,0,0,20180612000000,20180612000000.0000000
2018-06-13 00:00:00.000000000,2018-06-13,20180613000000,20180613,2018,02,06,24,2018,02,13,00,00,00,20182,201806,201824,2018,2,6,24,2018,2,13,0,0,0,0,20180613000000,20180613000000.0000000
2018-06-14 00:00:00.000000000,2018-06-14,20180614000000,20180614,2018,02,06,24,2018,03,14,00,00,00,20182,201806,201824,2018,2,6,24,2018,3,14,0,0,0,0,20180614000000,20180614000000.0000000
2018-06-15 00:00:00.000000000,2018-06-15,20180615000000,20180615,2018,02,06,24,2018,04,15,00,00,00,20182,201806,201824,2018,2,6,24,2018,4,15,0,0,0,0,20180615000000,20180615000000.0000000
2018-06-16 00:00:00.000000000,2018-06-16,20180616000000,20180616,2018,02,06,24,2018,05,16,00,00,00,20182,201806,201824,2018,2,6,24,2018,5,16,0,0,0,0,20180616000000,20180616000000.0000000
2018-06-17 00:00:00.000000000,2018-06-17,20180617000000,20180617,2018,02,06,25,2018,06,17,00,00,00,20182,201806,201825,2018,2,6,25,2018,6,17,0,0,0,0,20180617000000,20180617000000.0000000
2018-06-18 00:00:00.000000000,2018-06-18,20180618000000,20180618,2018,02,06,25,2018,00,18,00,00,00,20182,201806,201825,2018,2,6,25,2018,0,18,0,0,0,0,20180618000000,20180618000000.0000000
2018-06-19 00:00:00.000000000,2018-06-19,20180619000000,20180619,2018,02,06,25,2018,01,19,00,00,00,20182,201806,201825,2018,2,6,25,2018,1,19,0,0,0,0,20180619000000,20180619000000.0000000
2018-06-20 00:00:00.000000000,2018-06-20,20180620000000,20180620,2018,02,06,25,2018,02,20,00,00,00,20182,201806,201825,2018,2,6,25,2018,2,20,0,0,0,0,20180620000000,20180620000000.0000000
2018-06-21 00:00:00.000000000,2018-06-21,20180621000000,20180621,2018,02,06,25,2018,03,21,00,00,00,20182,201806,201825,2018,2,6,25,2018,3,21,0,0,0,0,20180621000000,20180621000000.0000000
2018-06-22 00:00:00.000000000,2018-06-22,20180622000000,20180622,2018,02,06,25,2018,04,22,00,00,00,20182,201806,201825,2018,2,6,25,2018,4,22,0,0,0,0,20180622000000,20180622000000.0000000
2018-06-23 00:00:00.000000000,2018-06-23,20180623000000,20180623,2018,02,06,25,2018,05,23,00,00,00,20182,201806,201825,2018,2,6,25,2018,5,23,0,0,0,0,20180623000000,20180623000000.0000000
2018-06-24 00:00:00.000000000,2018-06-24,20180624000000,20180624,2018,02,06,26,2018,06,24,00,00,00,20182,201806,201826,2018,2,6,26,2018,6,24,0,0,0,0,20180624000000,20180624000000.0000000
2018-06-25 00:00:00.000000000,2018-06-25,20180625000000,20180625,2018,02,06,26,2018,00,25,00,00,00,20182,201806,201826,2018,2,6,26,2018,0,25,0,0,0,0,20180625000000,20180625000000.0000000
2018-06-26 00:00:00.000000000,2018-06-26,20180626000000,20180626,2018,02,06,26,2018,01,26,00,00,00,20182,201806,201826,2018,2,6,26,2018,1,26,0,0,0,0,20180626000000,20180626000000.0000000
2018-06-27 00:00:00.000000000,2018-06-27,20180627000000,20180627,2018,02,06,26,2018,02,27,00,00,00,20182,201806,201826,2018,2,6,26,2018,2,27,0,0,0,0,20180627000000,20180627000000.0000000
2018-06-28 00:00:00.000000000,2018-06-28,20180628000000,20180628,2018,02,06,26,2018,03,28,00,00,00,20182,201806,201826,2018,2,6,26,2018,3,28,0,0,0,0,20180628000000,20180628000000.0000000
2018-06-29 00:00:00.000000000,2018-06-29,20180629000000,20180629,2018,02,06,26,2018,04,29,00,00,00,20182,201806,201826,2018,2,6,26,2018,4,29,0,0,0,0,20180629000000,20180629000000.0000000
2018-06-30 00:00:00.000000000,2018-06-30,20180630000000,20180630,2018,02,06,26,2018,05,30,00,00,00,20182,201806,201826,2018,2,6,26,2018,5,30,0,0,0,1,20180630000000,20180630000000.0000000
2018-07-01 00:00:00.000000000,2018-07-01,20180701000000,20180701,2018,03,07,27,2018,06,01,00,00,00,20183,201807,201827,2018,3,7,27,2018,6,1,0,0,0,0,20180701000000,20180701000000.0000000
2018-07-02 00:00:00.000000000,2018-07-02,20180702000000,20180702,2018,03,07,27,2018,00,02,00,00,00,20183,201807,201827,2018,3,7,27,2018,0,2,0,0,0,0,20180702000000,20180702000000.0000000
2018-07-03 00:00:00.000000000,2018-07-03,20180703000000,20180703,2018,03,07,27,2018,01,03,00,00,00,20183,201807,201827,2018,3,7,27,2018,1,3,0,0,0,0,20180703000000,20180703000000.0000000
2018-07-04 00:00:00.000000000,2018-07-04,20180704000000,20180704,2018,03,07,27,2018,02,04,00,00,00,20183,201807,201827,2018,3,7,27,2018,2,4,0,0,0,0,20180704000000,20180704000000.0000000
2018-07-05 00:00:00.000000000,2018-07-05,20180705000000,20180705,2018,03,07,27,2018,03,05,00,00,00,20183,201807,201827,2018,3,7,27,2018,3,5,0,0,0,0,20180705000000,20180705000000.0000000
2018-07-06 00:00:00.000000000,2018-07-06,20180706000000,20180706,2018,03,07,27,2018,04,06,00,00,00,20183,201807,201827,2018,3,7,27,2018,4,6,0,0,0,0,20180706000000,20180706000000.0000000
2018-07-07 00:00:00.000000000,2018-07-07,20180707000000,20180707,2018,03,07,27,2018,05,07,00,00,00,20183,201807,201827,2018,3,7,27,2018,5,7,0,0,0,0,20180707000000,20180707000000.0000000
2018-07-08 00:00:00.000000000,2018-07-08,20180708000000,20180708,2018,03,07,28,2018,06,08,00,00,00,20183,201807,201828,2018,3,7,28,2018,6,8,0,0,0,0,20180708000000,20180708000000.0000000
2018-07-09 00:00:00.000000000,2018-07-09,20180709000000,20180709,2018,03,07,28,2018,00,09,00,00,00,20183,201807,201828,2018,3,7,28,2018,0,9,0,0,0,0,20180709000000,20180709000000.0000000
2018-07-10 00:00:00.000000000,2018-07-10,20180710000000,20180710,2018,03,07,28,2018,01,10,00,00,00,20183,201807,201828,2018,3,7,28,2018,1,10,0,0,0,0,20180710000000,20180710000000.0000000
2018-07-11 00:00:00.000000000,2018-07-11,20180711000000,20180711,2018,03,07,28,2018,02,11,00,00,00,20183,201807,201828,2018,3,7,28,2018,2,11,0,0,0,0,20180711000000,20180711000000.0000000
2018-07-12 00:00:00.000000000,2018-07-12,20180712000000,20180712,2018,03,07,28,2018,03,12,00,00,00,20183,201807,201828,2018,3,7,28,2018,3,12,0,0,0,0,20180712000000,20180712000000.0000000
2018-07-13 00:00:00.000000000,2018-07-13,20180713000000,20180713,2018,03,07,28,2018,04,13,00,00,00,20183,201807,201828,2018,3,7,28,2018,4,13,0,0,0,0,20180713000000,20180713000000.0000000
2018-07-14 00:00:00.000000000,2018-07-14,20180714000000,20180714,2018,03,07,28,2018,05,14,00,00,00,20183,201807,201828,2018,3,7,28,2018,5,14,0,0,0,0,20180714000000,20180714000000.0000000
2018-07-15 00:00:00.000000000,2018-07-15,20180715000000,20180715,2018,03,07,29,2018,06,15,00,00,00,20183,201807,201829,2018,3,7,29,2018,6,15,0,0,0,0,20180715000000,20180715000000.0000000
2018-07-16 00:00:00.000000000,2018-07-16,20180716000000,20180716,2018,03,07,29,2018,00,16,00,00,00,20183,201807,201829,2018,3,7,29,2018,0,16,0,0,0,0,20180716000000,20180716000000.0000000
2018-07-17 00:00:00.000000000,2018-07-17,20180717000000,20180717,2018,03,07,29,2018,01,17,00,00,00,20183,201807,201829,2018,3,7,29,2018,1,17,0,0,0,0,20180717000000,20180717000000.0000000
2018-07-18 00:00:00.000000000,2018-07-18,20180718000000,20180718,2018,03,07,29,2018,02,18,00,00,00,20183,201807,201829,2018,3,7,29,2018,2,18,0,0,0,0,20180718000000,20180718000000.0000000
2018-07-19 00:00:00.000000000,2018-07-19,20180719000000,20180719,2018,03,07,29,2018,03,19,00,00,00,20183,201807,201829,2018,3,7,29,2018,3,19,0,0,0,0,20180719000000,20180719000000.0000000
2018-07-20 00:00:00.000000000,2018-07-20,20180720000000,20180720,2018,03,07,29,2018,04,20,00,00,00,20183,201807,201829,2018,3,7,29,2018,4,20,0,0,0,0,20180720000000,20180720000000.0000000
2018-07-21 00:00:00.000000000,2018-07-21,20180721000000,20180721,2018,03,07,29,2018,05,21,00,00,00,20183,201807,201829,2018,3,7,29,2018,5,21,0,0,0,0,20180721000000,20180721000000.0000000
2018-07-22 00:00:00.000000000,2018-07-22,20180722000000,20180722,2018,03,07,30,2018,06,22,00,00,00,20183,201807,201830,2018,3,7,30,2018,6,22,0,0,0,0,20180722000000,20180722000000.0000000
2018-07-23 00:00:00.000000000,2018-07-23,20180723000000,20180723,2018,03,07,30,2018,00,23,00,00,00,20183,201807,201830,2018,3,7,30,2018,0,23,0,0,0,0,20180723000000,20180723000000.0000000
2018-07-24 00:00:00.000000000,2018-07-24,20180724000000,20180724,2018,03,07,30,2018,01,24,00,00,00,20183,201807,201830,2018,3,7,30,2018,1,24,0,0,0,0,20180724000000,20180724000000.0000000
2018-07-25 00:00:00.000000000,2018-07-25,20180725000000,20180725,2018,03,07,30,2018,02,25,00,00,00,20183,201807,201830,2018,3,7,30,2018,2,25,0,0,0,0,20180725000000,20180725000000.0000000
2018-07-26 00:00:00.000000000,2018-07-26,20180726000000,20180726,2018,03,07,30,2018,03,26,00,00,00,20183,201807,201830,2018,3,7,30,2018,3,26,0,0,0,0,20180726000000,20180726000000.0000000
2018-07-27 00:00:00.000000000,2018-07-27,20180727000000,20180727,2018,03,07,30,2018,04,27,00,00,00,20183,201807,201830,2018,3,7,30,2018,4,27,0,0,0,0,20180727000000,20180727000000.0000000
2018-07-28 00:00:00.000000000,2018-07-28,20180728000000,20180728,2018,03,07,30,2018,05,28,00,00,00,20183,201807,201830,2018,3,7,30,2018,5,28,0,0,0,0,20180728000000,20180728000000.0000000
2018-07-29 00:00:00.000000000,2018-07-29,20180729000000,20180729,2018,03,07,31,2018,06,29,00,00,00,20183,201807,201831,2018,3,7,31,2018,6,29,0,0,0,0,20180729000000,20180729000000.0000000
2018-07-30 00:00:00.000000000,2018-07-30,20180730000000,20180730,2018,03,07,31,2018,00,30,00,00,00,20183,201807,201831,2018,3,7,31,2018,0,30,0,0,0,0,20180730000000,20180730000000.0000000
2018-07-31 00:00:00.000000000,2018-07-31,20180731000000,20180731,2018,03,07,31,2018,01,31,00,00,00,20183,201807,201831,2018,3,7,31,2018,1,31,0,0,0,1,20180731000000,20180731000000.0000000
2018-08-01 00:00:00.000000000,2018-08-01,20180801000000,20180801,2018,03,08,31,2018,02,01,00,00,00,20183,201808,201831,2018,3,8,31,2018,2,1,0,0,0,0,20180801000000,20180801000000.0000000
2018-08-02 00:00:00.000000000,2018-08-02,20180802000000,20180802,2018,03,08,31,2018,03,02,00,00,00,20183,201808,201831,2018,3,8,31,2018,3,2,0,0,0,0,20180802000000,20180802000000.0000000
2018-08-03 00:00:00.000000000,2018-08-03,20180803000000,20180803,2018,03,08,31,2018,04,03,00,00,00,20183,201808,201831,2018,3,8,31,2018,4,3,0,0,0,0,20180803000000,20180803000000.0000000
2018-08-04 00:00:00.000000000,2018-08-04,20180804000000,20180804,2018,03,08,31,2018,05,04,00,00,00,20183,201808,201831,2018,3,8,31,2018,5,4,0,0,0,0,20180804000000,20180804000000.0000000
2018-08-05 00:00:00.000000000,2018-08-05,20180805000000,20180805,2018,03,08,32,2018,06,05,00,00,00,20183,201808,201832,2018,3,8,32,2018,6,5,0,0,0,0,20180805000000,20180805000000.0000000
2018-08-06 00:00:00.000000000,2018-08-06,20180806000000,20180806,2018,03,08,32,2018,00,06,00,00,00,20183,201808,201832,2018,3,8,32,2018,0,6,0,0,0,0,20180806000000,20180806000000.0000000
2018-08-07 00:00:00.000000000,2018-08-07,20180807000000,20180807,2018,03,08,32,2018,01,07,00,00,00,20183,201808,201832,2018,3,8,32,2018,1,7,0,0,0,0,20180807000000,20180807000000.0000000
2018-08-08 00:00:00.000000000,2018-08-08,20180808000000,20180808,2018,03,08,32,2018,02,08,00,00,00,20183,201808,201832,2018,3,8,32,2018,2,8,0,0,0,0,20180808000000,20180808000000.0000000
2018-08-09 00:00:00.000000000,2018-08-09,20180809000000,20180809,2018,03,08,32,2018,03,09,00,00,00,20183,201808,201832,2018,3,8,32,2018,3,9,0,0,0,0,20180809000000,20180809000000.0000000
2018-08-10 00:00:00.000000000,2018-08-10,20180810000000,20180810,2018,03,08,32,2018,04,10,00,00,00,20183,201808,201832,2018,3,8,32,2018,4,10,0,0,0,0,20180810000000,20180810000000.0000000
2018-08-11 00:00:00.000000000,2018-08-11,20180811000000,20180811,2018,03,08,32,2018,05,11,00,00,00,20183,201808,201832,2018,3,8,32,2018,5,11,0,0,0,0,20180811000000,20180811000000.0000000
2018-08-12 00:00:00.000000000,2018-08-12,20180812000000,20180812,2018,03,08,33,2018,06,12,00,00,00,20183,201808,201833,2018,3,8,33,2018,6,12,0,0,0,0,20180812000000,20180812000000.0000000
2018-08-13 00:00:00.000000000,2018-08-13,20180813000000,20180813,2018,03,08,33,2018,00,13,00,00,00,20183,201808,201833,2018,3,8,33,2018,0,13,0,0,0,0,20180813000000,20180813000000.0000000
2018-08-14 00:00:00.000000000,2018-08-14,20180814000000,20180814,2018,03,08,33,2018,01,14,00,00,00,20183,201808,201833,2018,3,8,33,2018,1,14,0,0,0,0,20180814000000,20180814000000.0000000
2018-08-15 00:00:00.000000000,2018-08-15,20180815000000,20180815,2018,03,08,33,2018,02,15,00,00,00,20183,201808,201833,2018,3,8,33,2018,2,15,0,0,0,0,20180815000000,20180815000000.0000000
2018-08-16 00:00:00.000000000,2018-08-16,20180816000000,20180816,2018,03,08,33,2018,03,16,00,00,00,20183,201808,201833,2018,3,8,33,2018,3,16,0,0,0,0,20180816000000,20180816000000.0000000
2018-08-17 00:00:00.000000000,2018-08-17,20180817000000,20180817,2018,03,08,33,2018,04,17,00,00,00,20183,201808,201833,2018,3,8,33,2018,4,17,0,0,0,0,20180817000000,20180817000000.0000000
2018-08-18 00:00:00.000000000,2018-08-18,20180818000000,20180818,2018,03,08,33,2018,05,18,00,00,00,20183,201808,201833,2018,3,8,33,2018,5,18,0,0,0,0,20180818000000,20180818000000.0000000
2018-08-19 00:00:00.000000000,2018-08-19,20180819000000,20180819,2018,03,08,34,2018,06,19,00,00,00,20183,201808,201834,2018,3,8,34,2018,6,19,0,0,0,0,20180819000000,20180819000000.0000000
2018-08-20 00:00:00.000000000,2018-08-20,20180820000000,20180820,2018,03,08,34,2018,00,20,00,00,00,20183,201808,201834,2018,3,8,34,2018,0,20,0,0,0,0,20180820000000,20180820000000.0000000
2018-08-21 00:00:00.000000000,2018-08-21,20180821000000,20180821,2018,03,08,34,2018,01,21,00,00,00,20183,201808,201834,2018,3,8,34,2018,1,21,0,0,0,0,20180821000000,20180821000000.0000000
2018-08-22 00:00:00.000000000,2018-08-22,20180822000000,20180822,2018,03,08,34,2018,02,22,00,00,00,20183,201808,201834,2018,3,8,34,2018,2,22,0,0,0,0,20180822000000,20180822000000.0000000
2018-08-23 00:00:00.000000000,2018-08-23,20180823000000,20180823,2018,03,08,34,2018,03,23,00,00,00,20183,201808,201834,2018,3,8,34,2018,3,23,0,0,0,0,20180823000000,20180823000000.0000000
2018-08-24 00:00:00.000000000,2018-08-24,20180824000000,20180824,2018,03,08,34,2018,04,24,00,00,00,20183,201808,201834,2018,3,8,34,2018,4,24,0,0,0,0,20180824000000,20180824000000.0000000
2018-08-25 00:00:00.000000000,2018-08-25,20180825000000,20180825,2018,03,08,34,2018,05,25,00,00,00,20183,201808,201834,2018,3,8,34,2018,5,25,0,0,0,0,20180825000000,20180825000000.0000000
2018-08-26 00:00:00.000000000,2018-08-26,20180826000000,20180826,2018,03,08,35,2018,06,26,00,00,00,20183,201808,201835,2018,3,8,35,2018,6,26,0,0,0,0,20180826000000,20180826000000.0000000
2018-08-27 00:00:00.000000000,2018-08-27,20180827000000,20180827,2018,03,08,35,2018,00,27,00,00,00,20183,201808,201835,2018,3,8,35,2018,0,27,0,0,0,0,20180827000000,20180827000000.0000000
2018-08-28 00:00:00.000000000,2018-08-28,20180828000000,20180828,2018,03,08,35,2018,01,28,00,00,00,20183,201808,201835,2018,3,8,35,2018,1,28,0,0,0,0,20180828000000,20180828000000.0000000
2018-08-29 00:00:00.000000000,2018-08-29,20180829000000,20180829,2018,03,08,35,2018,02,29,00,00,00,20183,201808,201835,2018,3,8,35,2018,2,29,0,0,0,0,20180829000000,20180829000000.0000000
2018-08-30 00:00:00.000000000,2018-08-30,20180830000000,20180830,2018,03,08,35,2018,03,30,00,00,00,20183,201808,201835,2018,3,8,35,2018,3,30,0,0,0,0,20180830000000,20180830000000.0000000
2018-08-31 00:00:00.000000000,2018-08-31,20180831000000,20180831,2018,03,08,35,2018,04,31,00,00,00,20183,201808,201835,2018,3,8,35,2018,4,31,0,0,0,1,20180831000000,20180831000000.0000000
2018-09-01 00:00:00.000000000,2018-09-01,20180901000000,20180901,2018,03,09,35,2018,05,01,00,00,00,20183,201809,201835,2018,3,9,35,2018,5,1,0,0,0,0,20180901000000,20180901000000.0000000
2018-09-02 00:00:00.000000000,2018-09-02,20180902000000,20180902,2018,03,09,36,2018,06,02,00,00,00,20183,201809,201836,2018,3,9,36,2018,6,2,0,0,0,0,20180902000000,20180902000000.0000000
2018-09-03 00:00:00.000000000,2018-09-03,20180903000000,20180903,2018,03,09,36,2018,00,03,00,00,00,20183,201809,201836,2018,3,9,36,2018,0,3,0,0,0,0,20180903000000,20180903000000.0000000
2018-09-04 00:00:00.000000000,2018-09-04,20180904000000,20180904,2018,03,09,36,2018,01,04,00,00,00,20183,201809,201836,2018,3,9,36,2018,1,4,0,0,0,0,20180904000000,20180904000000.0000000
2018-09-05 00:00:00.000000000,2018-09-05,20180905000000,20180905,2018,03,09,36,2018,02,05,00,00,00,20183,201809,201836,2018,3,9,36,2018,2,5,0,0,0,0,20180905000000,20180905000000.0000000
2018-09-06 00:00:00.000000000,2018-09-06,20180906000000,20180906,2018,03,09,36,2018,03,06,00,00,00,20183,201809,201836,2018,3,9,36,2018,3,6,0,0,0,0,20180906000000,20180906000000.0000000
2018-09-07 00:00:00.000000000,2018-09-07,20180907000000,20180907,2018,03,09,36,2018,04,07,00,00,00,20183,201809,201836,2018,3,9,36,2018,4,7,0,0,0,0,20180907000000,20180907000000.0000000
2018-09-08 00:00:00.000000000,2018-09-08,20180908000000,20180908,2018,03,09,36,2018,05,08,00,00,00,20183,201809,201836,2018,3,9,36,2018,5,8,0,0,0,0,20180908000000,20180908000000.0000000
2018-09-09 00:00:00.000000000,2018-09-09,20180909000000,20180909,2018,03,09,37,2018,06,09,00,00,00,20183,201809,201837,2018,3,9,37,2018,6,9,0,0,0,0,20180909000000,20180909000000.0000000
2018-09-10 00:00:00.000000000,2018-09-10,20180910000000,20180910,2018,03,09,37,2018,00,10,00,00,00,20183,201809,201837,2018,3,9,37,2018,0,10,0,0,0,0,20180910000000,20180910000000.0000000
2018-09-11 00:00:00.000000000,2018-09-11,20180911000000,20180911,2018,03,09,37,2018,01,11,00,00,00,20183,201809,201837,2018,3,9,37,2018,1,11,0,0,0,0,20180911000000,20180911000000.0000000
2018-09-12 00:00:00.000000000,2018-09-12,20180912000000,20180912,2018,03,09,37,2018,02,12,00,00,00,20183,201809,201837,2018,3,9,37,2018,2,12,0,0,0,0,20180912000000,20180912000000.0000000
2018-09-13 00:00:00.000000000,2018-09-13,20180913000000,20180913,2018,03,09,37,2018,03,13,00,00,00,20183,201809,201837,2018,3,9,37,2018,3,13,0,0,0,0,20180913000000,20180913000000.0000000
2018-09-14 00:00:00.000000000,2018-09-14,20180914000000,20180914,2018,03,09,37,2018,04,14,00,00,00,20183,201809,201837,2018,3,9,37,2018,4,14,0,0,0,0,20180914000000,20180914000000.0000000
2018-09-15 00:00:00.000000000,2018-09-15,20180915000000,20180915,2018,03,09,37,2018,05,15,00,00,00,20183,201809,201837,2018,3,9,37,2018,5,15,0,0,0,0,20180915000000,20180915000000.0000000
